,age,fnlwgt,education-num,marital-status,relationship,race,sex,hours-per-week,income
663,20,81145,10,1,1,8,1,25,0
664,42,341204,12,4,4,8,1,40,1
665,27,249362,10,2,8,8,2,40,0
666,42,247019,9,2,8,4,2,40,1
667,20,114746,7,16,2,2,1,40,0
668,24,172146,5,1,1,8,2,40,0
669,48,110457,10,4,1,8,2,40,0
670,17,80077,7,1,2,8,1,20,0
671,17,368700,7,1,2,8,2,10,0
672,33,182556,13,2,8,8,2,40,1
673,50,219420,9,2,8,8,2,50,1
674,22,240817,9,1,2,8,1,40,0
675,17,102726,8,1,2,8,2,16,0
676,32,226267,10,2,8,8,2,40,0
677,31,125457,9,1,1,8,2,45,0
678,58,204021,9,64,1,8,2,50,0
679,29,92262,9,1,2,8,2,48,0
680,37,161141,11,2,8,8,2,40,1
681,34,190290,9,2,8,8,2,40,1
682,23,430828,10,32,4,4,2,40,0
683,18,59342,7,1,2,8,1,5,0
684,34,136721,9,4,1,8,1,40,0
685,66,149422,4,1,1,8,2,4,0
686,45,86644,13,2,16,8,1,55,0
687,41,195124,14,1,1,8,2,35,0
688,26,167350,9,1,32,8,2,30,0
689,54,113000,10,2,8,8,2,40,0
690,24,140027,10,1,2,4,1,45,0
691,42,262425,10,2,8,8,2,50,0
692,20,316702,10,1,2,8,2,20,0
693,23,335453,13,1,1,8,1,20,0
694,25,202480,12,1,32,8,2,45,0
695,35,203628,14,1,1,8,2,60,1
696,31,118710,14,2,8,8,2,40,1
697,30,189620,13,1,2,8,1,40,0
698,19,475028,9,1,2,8,1,20,0
699,36,110866,13,1,1,8,2,50,0
700,31,243605,13,64,4,8,1,40,0
701,21,163870,10,1,2,8,2,30,0
702,31,80145,10,2,8,8,2,40,0
703,46,295566,16,4,4,8,1,65,1
704,44,63042,13,4,2,8,1,50,1
705,40,229148,8,2,8,4,2,40,0
706,45,242552,10,1,1,4,2,40,0
707,60,177665,9,2,8,8,2,35,0
708,18,208103,7,1,32,8,2,25,0
709,28,296450,13,2,8,8,2,40,0
710,36,70282,10,4,4,4,1,40,0
711,36,271767,13,32,1,8,2,40,0
712,40,144995,11,2,8,8,2,40,0
713,36,382635,13,4,4,8,1,35,0
714,31,295697,9,32,4,4,1,40,0
715,33,194141,9,2,8,8,2,40,0
716,19,378418,9,1,2,8,1,40,0
717,22,214399,10,1,2,8,1,15,0
718,34,217460,13,2,8,8,2,45,1
719,33,182556,9,1,1,8,2,40,0
720,41,125831,9,2,8,8,2,60,0
721,29,271328,13,1,1,8,2,40,0
722,50,50459,9,2,8,8,2,42,1
723,42,162140,13,2,8,8,2,45,1
724,43,177937,13,1,1,8,2,40,1
725,44,111502,9,2,16,8,1,40,0
726,20,299047,10,1,1,8,1,20,0
727,31,223212,9,2,8,8,2,40,0
728,65,118474,7,2,8,8,2,59,1
729,23,352139,10,1,1,8,1,24,0
730,55,173093,10,4,1,2,1,40,0
731,26,181655,11,2,8,8,2,45,0
732,25,332702,11,1,2,8,1,15,0
733,45,51164,10,2,16,4,1,40,0
734,35,234901,10,2,8,8,2,40,0
735,36,131414,10,1,1,4,1,36,0
736,43,260960,13,2,8,8,2,50,0
737,56,156052,9,64,4,4,1,20,0
738,42,279914,13,2,8,8,2,40,1
739,19,192453,10,1,32,8,1,25,0
740,55,200939,9,2,8,8,2,72,0
741,42,151408,14,1,1,8,1,50,1
742,26,112847,11,1,2,8,2,40,0
743,17,316929,8,1,2,8,2,20,0
744,42,126319,13,2,16,8,1,40,1
745,55,197422,9,2,8,8,2,40,1
746,32,267736,10,1,2,4,1,40,0
747,29,267034,7,1,2,4,2,40,0
748,46,193047,13,2,8,8,2,37,0
749,29,356089,13,2,8,8,2,40,1
750,22,223515,13,1,4,8,2,20,0
751,58,87510,6,2,8,8,2,40,0
752,23,145111,9,1,4,8,2,50,0
753,39,48093,9,1,1,8,2,40,0
754,27,31757,11,1,2,8,2,38,0
755,54,285854,9,2,8,8,2,40,1
756,33,120064,13,1,1,8,1,45,0
757,46,167381,9,2,16,8,1,40,1
758,37,103408,9,1,1,4,2,40,0
759,36,101460,9,1,1,8,1,18,0
760,59,420537,9,2,16,8,1,38,1
761,34,119411,9,4,4,8,2,40,0
762,53,128272,16,2,8,8,2,70,1
763,51,386773,13,1,1,8,2,55,1
764,32,283268,6,32,4,8,1,42,0
765,31,301526,10,16,32,8,2,40,0
766,22,151790,10,2,16,8,1,30,0
767,47,106252,13,4,1,8,1,50,0
768,32,188557,9,1,1,8,2,40,0
769,26,171114,10,1,1,8,1,38,0
770,37,327323,3,32,1,8,2,32,0
771,31,244147,9,4,4,8,2,55,0
772,37,280282,11,2,16,8,1,24,1
773,55,116442,9,1,1,8,2,38,0
774,23,282579,11,4,1,8,2,56,0
775,36,51838,10,4,4,8,1,40,0
776,34,73585,14,2,8,8,2,40,0
777,43,226902,13,2,8,8,2,50,1
778,54,279129,10,1,1,8,2,40,0
779,43,146908,10,2,8,8,2,40,0
780,28,196690,11,1,1,8,1,42,0
781,40,130760,11,2,8,8,2,50,1
782,41,49572,10,2,8,8,2,60,0
783,40,237601,13,1,1,16,1,55,1
784,42,169628,10,4,1,4,1,38,0
785,61,36671,9,2,8,8,2,50,0
786,18,231193,8,1,2,8,2,30,0
787,59,192130,9,2,8,8,2,16,0
788,21,149704,9,1,1,8,1,40,0
789,48,102102,11,2,8,8,2,50,1
790,41,32185,13,2,8,8,2,40,0
791,18,196061,10,1,2,8,2,33,0
792,23,211046,9,1,1,8,1,40,0
793,60,31577,9,2,8,8,2,60,1
794,22,162343,10,1,32,4,2,20,0
795,61,128831,9,2,8,8,2,40,0
796,25,316688,9,1,1,4,2,40,0
797,46,90758,14,1,1,8,2,35,1
798,43,274363,13,2,8,8,2,40,1
799,43,154538,12,4,1,8,2,40,0
800,24,106085,9,1,2,4,2,30,0
801,68,315859,7,1,4,8,2,20,0
802,31,51471,9,4,4,8,1,38,0
803,17,193830,7,1,2,8,1,20,0
804,32,231043,9,2,8,8,2,48,1
805,50,23780,14,16,32,8,2,40,0
806,33,169879,13,2,8,8,2,47,1
807,64,270333,13,2,8,8,2,40,1
808,20,138768,9,1,2,8,2,30,0
809,30,191571,9,32,2,8,1,36,0
810,22,219941,10,1,2,4,2,40,0
811,43,94113,10,4,1,8,2,45,0
812,22,137510,10,1,2,8,2,40,0
813,17,32607,6,1,2,8,2,20,0
814,47,93208,9,2,16,8,1,75,0
815,41,254440,11,1,1,8,1,60,0
816,56,186556,10,2,8,8,2,50,1
817,64,169871,9,2,8,8,2,45,0
818,47,191277,9,2,8,8,2,50,1
819,48,167159,11,1,4,8,2,40,0
820,31,171871,14,1,1,8,1,46,0
821,29,154411,11,1,2,8,2,40,0
822,30,129227,9,64,1,8,1,40,0
823,32,110331,9,2,8,8,2,60,0
824,57,34269,9,64,4,8,2,42,1
825,62,174355,9,64,1,8,1,40,0
826,39,680390,9,32,4,8,1,24,0
827,43,233130,10,1,1,8,2,25,0
828,24,165474,13,1,2,8,2,40,0
829,42,257780,7,2,8,8,2,15,0
830,53,194259,10,2,16,8,1,40,1
831,26,280093,10,1,2,8,2,40,0
832,73,177387,9,2,8,8,2,40,0
833,72,28929,7,64,1,8,1,24,0
834,55,105304,9,2,8,8,2,40,0
835,25,499233,9,4,1,8,2,40,0
836,41,180572,13,4,1,8,1,50,1
837,24,321435,13,1,1,8,2,50,0
838,63,86108,9,64,1,8,2,6,0
839,17,198124,7,1,2,8,2,20,0
840,35,135162,10,2,8,8,2,50,0
841,51,146813,10,2,8,8,2,40,1
842,62,291175,13,64,1,8,1,48,0
843,55,387569,9,2,8,8,2,40,1
844,43,102895,10,4,1,8,2,40,0
845,40,33274,9,4,1,8,1,50,0
846,37,86551,13,2,8,8,2,45,1
847,39,138192,13,2,8,8,2,40,0
848,31,118966,9,1,2,8,2,18,0
849,61,99784,14,64,1,8,1,40,1
850,26,90980,11,4,1,8,1,55,0
851,46,177407,9,2,8,8,2,50,0
852,26,96467,13,1,1,8,1,40,0
853,48,327886,16,4,2,8,2,50,1
854,34,111567,9,1,2,8,2,40,0
855,34,166545,9,1,2,8,1,40,0
856,59,142182,9,2,8,8,2,40,1
857,34,188798,13,1,2,8,1,40,0
858,49,38563,13,1,1,8,1,56,1
859,18,216284,7,1,2,8,1,20,0
860,43,191547,9,2,8,8,2,40,0
861,48,285335,7,2,8,8,2,50,0
862,28,142712,10,2,8,8,2,70,0
863,33,80945,9,2,8,8,2,40,0
864,24,309055,10,1,1,8,1,15,0
865,21,62339,6,1,1,8,2,40,0
866,17,368700,7,1,2,8,2,28,0
867,39,176186,10,2,8,8,2,50,1
868,29,266855,13,32,2,8,2,40,0
869,44,48087,13,2,8,8,2,40,1
870,24,121313,10,1,2,8,2,50,0
871,71,143437,14,2,8,8,2,40,1
872,51,160724,13,2,8,2,2,40,1
873,55,282753,3,4,4,4,2,25,0
874,41,194636,13,2,8,8,2,60,1
875,23,153044,9,1,4,4,1,7,0
876,38,411797,11,4,4,8,1,40,0
877,39,117683,9,2,8,8,2,40,1
878,19,376540,9,1,1,8,1,30,0
879,49,72393,5,4,1,8,1,40,0
880,32,270335,13,2,32,8,2,40,1
881,27,96226,9,2,8,8,2,70,0
882,38,95336,13,2,8,8,2,50,1
883,33,258498,10,2,16,8,1,60,0
884,63,149698,10,2,8,8,2,15,0
885,23,205865,13,1,2,8,2,28,0
886,33,155781,10,2,8,8,2,60,0
887,54,406468,9,2,8,4,2,40,0
888,29,177119,11,4,1,8,1,45,0
889,48,144397,10,4,4,4,1,30,0
890,35,372525,13,1,1,8,2,40,0
891,28,164170,11,2,16,2,1,40,0
892,37,183800,13,2,8,8,2,50,1
893,42,177307,15,2,8,8,2,65,1
894,40,170108,14,2,8,8,2,40,0
895,47,341995,10,4,2,8,2,55,0
896,22,226508,13,1,2,8,1,50,0
897,30,87418,13,2,8,8,2,45,1
898,28,109165,9,2,8,8,2,40,0
899,63,28856,4,2,8,8,2,55,0
900,51,175897,5,2,8,8,2,20,0
901,22,99697,9,1,2,8,1,40,0
902,27,90270,12,2,2,1,2,40,0
903,35,152375,9,1,1,8,2,45,0
904,46,171550,9,4,1,8,1,38,0
905,37,211154,10,4,1,8,2,52,0
906,24,202570,13,1,2,4,2,15,0
907,37,168496,9,4,2,8,2,10,0
908,53,68898,10,2,8,8,2,40,0
909,27,93235,9,1,1,8,2,30,0
910,38,278924,10,4,1,8,2,44,0
911,53,311020,6,2,8,8,2,60,0
912,34,175878,10,1,1,8,2,40,0
913,23,543028,9,1,2,4,2,40,0
914,39,202027,13,2,8,8,2,45,1
915,43,158926,14,2,16,2,1,50,0
916,67,76860,9,2,8,2,2,40,1
917,81,136063,9,2,8,8,2,30,0
918,21,186648,10,1,2,8,2,20,0
919,23,257509,10,1,1,8,2,25,0
920,25,98155,10,1,4,8,2,40,0
921,42,274198,3,2,16,8,1,38,0
922,38,97083,10,2,16,4,1,40,0
923,64,29825,9,2,8,8,2,5,0
924,32,262153,9,2,8,8,2,40,0
925,37,214738,9,2,8,8,2,40,0
926,51,138022,14,2,8,8,2,60,1
927,22,91842,10,1,1,8,1,42,0
928,33,373662,2,16,1,8,1,40,0
929,42,162003,9,4,1,8,2,55,0
930,19,52114,10,1,2,8,1,10,0
931,51,241843,1,2,8,8,2,40,0
932,23,375871,9,2,16,8,1,40,0
933,37,186934,7,2,8,8,2,44,1
934,37,176900,9,2,8,8,2,99,1
935,47,21906,14,1,1,8,1,25,0
936,41,132222,15,2,8,8,2,40,1
937,33,143653,9,2,8,8,2,30,0
938,31,111567,13,1,1,8,2,40,1
939,31,78602,12,4,4,1,1,40,0
940,35,465507,9,2,8,4,2,40,0
941,38,196373,9,2,8,8,2,40,1
942,18,293227,9,1,1,8,1,45,0
943,20,241752,9,2,8,8,2,40,0
944,54,166398,10,4,4,4,1,35,0
945,40,184682,10,4,4,8,1,40,0
946,36,108293,13,2,16,8,1,45,1
947,43,250802,10,4,4,8,2,35,0
948,44,325159,10,4,4,8,2,40,0
949,44,174675,9,2,16,8,1,40,1
950,43,227065,14,2,8,8,2,43,1
951,51,269080,4,64,4,4,1,40,0
952,18,177722,9,1,2,8,1,20,0
953,51,133461,10,2,8,8,2,40,0
954,41,239683,6,2,8,8,2,30,0
955,44,398473,10,2,8,8,2,70,1
956,33,298785,6,4,1,8,2,40,0
957,33,123424,13,2,8,8,2,40,1
958,42,176286,12,2,8,8,2,40,1
959,25,150062,10,2,8,8,2,45,0
960,32,169240,9,4,1,8,1,38,0
961,32,288273,13,2,8,8,2,70,0
962,36,526968,6,4,4,8,1,40,0
963,28,57066,9,2,8,8,2,40,0
964,20,323573,9,1,2,8,1,20,0
965,35,368825,10,2,8,8,2,60,1
966,55,189721,9,2,8,8,2,20,0
967,48,164966,13,2,8,2,2,40,1
968,36,94954,11,64,1,8,1,20,0
969,34,202046,9,2,8,8,2,35,1
970,28,161538,13,1,1,8,1,35,0
971,67,105252,13,64,1,8,2,40,1
972,37,200153,9,2,8,8,2,40,0
973,44,32185,9,1,4,8,2,70,0
974,25,178326,10,1,1,8,1,40,0
975,21,255957,10,1,1,8,1,40,0
976,40,188693,14,2,8,8,2,35,1
977,78,182977,9,64,1,4,1,40,0
978,34,159929,9,4,2,8,2,40,0
979,49,123207,9,1,1,8,1,44,0
980,22,284317,12,1,1,8,1,40,0
981,23,184699,9,1,4,4,1,40,0
982,60,154474,9,1,4,8,2,42,0
983,45,318280,9,64,1,8,2,40,1
984,63,254907,11,4,1,8,1,20,0
985,41,349221,9,1,2,4,1,35,0
986,47,335973,9,4,4,8,1,40,0
987,44,126701,9,4,4,8,2,40,0
988,51,122159,10,64,1,8,1,40,0
989,46,187370,13,1,1,8,2,40,0
990,41,194636,11,2,8,8,2,40,0
991,50,124793,9,2,8,8,2,30,0
992,47,192835,9,2,8,8,2,50,1
993,35,290226,9,1,1,8,2,45,0
994,56,112840,9,2,8,8,2,55,1
995,45,89325,14,4,1,8,2,45,0
996,48,33109,13,4,4,8,2,58,1
997,40,82465,10,2,8,8,2,40,0
998,39,329980,13,2,8,8,2,50,1
999,20,148294,10,1,2,8,2,40,0
1000,50,168212,16,2,8,8,2,65,1
1001,38,343642,9,2,16,8,1,40,1
1002,23,115244,13,1,2,8,1,60,0
1003,31,162572,9,1,2,8,2,16,0
1004,58,356067,13,2,8,8,2,40,0
1005,66,271567,9,32,1,4,2,40,0
1006,39,180804,9,2,8,8,2,40,1
1007,54,123011,9,2,8,8,2,52,1
1008,26,109186,10,2,8,8,2,50,0
1009,51,220537,9,4,1,8,1,40,0
1010,34,124827,11,1,2,8,2,40,0
1011,50,767403,9,2,8,8,2,40,1
1012,42,118494,10,2,8,8,2,44,1
1013,38,173208,14,2,8,8,2,25,0
1014,48,107373,4,2,8,8,2,40,0
1015,33,26973,11,2,16,8,1,40,1
1016,51,191965,9,64,4,8,1,32,0
1017,22,122346,9,4,1,8,2,40,0
1018,19,117201,9,1,2,8,2,30,0
1019,41,198316,10,1,1,8,2,50,0
1020,48,123075,14,2,8,8,2,35,1
1021,42,209370,9,32,1,8,1,30,0
1022,34,33117,10,2,8,8,2,40,0
1023,23,129042,9,1,4,4,1,40,0
1024,56,169133,9,2,8,8,2,50,0
1025,30,201624,13,1,1,4,2,45,0
1026,45,368561,9,2,8,8,2,55,1
1027,48,207848,6,2,16,8,1,40,0
1028,48,138370,14,16,1,2,2,50,0
1029,31,93106,11,1,1,8,1,40,0
1030,20,223515,12,1,2,8,2,20,0
1031,27,389713,10,1,1,8,2,40,0
1032,32,206365,9,1,1,4,1,40,0
1033,76,431192,4,64,1,8,2,2,0
1034,19,241616,9,1,4,8,2,40,0
1035,66,150726,5,2,8,8,2,1,0
1036,37,123785,9,1,1,8,2,75,0
1037,34,289984,9,4,4,4,1,30,0
1038,34,164309,7,2,16,8,1,8,0
1039,90,137018,9,1,1,8,1,40,0
1040,23,137994,10,1,2,4,1,40,0
1041,43,341204,10,4,1,8,1,40,0
1042,44,167005,13,2,8,8,2,60,1
1043,24,34446,10,1,1,8,1,37,0
1044,28,187160,15,4,4,8,2,55,0
1045,64,196288,12,1,1,8,1,20,0
1046,23,217961,10,2,8,8,2,40,0
1047,20,74631,10,1,1,8,1,50,0
1048,36,156667,13,2,8,8,2,50,1
1049,61,125155,9,2,8,8,2,40,0
1050,53,263925,13,2,8,8,2,40,1
1051,30,296453,13,2,8,8,2,40,1
1052,52,44728,10,2,8,8,2,55,1
1053,38,193026,10,4,1,8,2,40,0
1054,32,87643,13,2,8,8,2,40,0
1055,30,106742,8,2,8,8,2,75,0
1056,41,302122,11,4,1,8,1,40,0
1057,49,193960,14,2,8,8,2,40,1
1058,45,185385,9,2,8,8,2,47,1
1059,43,277647,9,2,8,8,2,35,0
1060,61,128848,9,2,8,8,2,40,0
1061,54,377701,9,2,8,8,2,32,0
1062,34,157886,12,32,4,8,1,40,0
1063,49,175958,10,2,8,8,2,80,1
1064,38,223004,10,1,2,8,2,40,0
1065,35,199352,15,2,8,8,2,80,1
1066,36,29984,8,2,8,8,2,40,0
1067,30,181651,13,2,8,8,2,50,0
1068,36,117312,12,4,1,8,1,60,0
1069,22,34029,13,1,2,8,1,20,0
1070,38,132879,9,2,8,8,2,40,1
1071,37,215310,9,2,8,8,2,50,1
1072,48,55863,16,2,16,8,1,46,1
1073,17,220384,7,1,2,8,2,15,0
1074,19,36012,10,1,2,8,2,20,0
1075,27,137645,13,1,1,4,1,40,0
1076,22,191342,13,1,2,2,2,50,0
1077,49,31339,9,2,8,8,2,40,0
1078,43,227910,11,2,16,8,1,40,1
1079,43,173728,13,32,4,8,1,40,0
1080,19,167816,9,4,1,8,1,35,0
1081,58,81642,9,2,8,8,2,60,0
1082,41,195258,10,2,8,8,2,40,1
1083,31,232475,10,2,8,8,2,40,0
1084,30,241259,11,2,8,8,2,40,0
1085,32,118161,9,2,8,8,2,40,0
1086,29,201954,13,1,1,8,2,35,0
1087,42,150533,10,2,8,8,2,52,1
1088,38,412296,9,4,2,8,2,28,0
1089,41,133060,12,2,8,8,2,40,1
1090,44,120539,13,1,1,8,2,50,1
1091,31,196025,16,16,1,2,2,60,0
1092,34,107793,9,4,1,8,2,40,0
1093,21,163870,10,1,2,8,2,40,0
1094,22,361280,13,1,2,2,2,20,0
1095,62,92178,6,2,8,8,2,40,0
1096,19,80710,9,1,2,8,1,40,0
1097,29,260729,9,2,16,8,1,25,1
1098,43,182254,10,4,4,8,1,40,0
1099,68,140282,4,2,8,8,2,8,0
1100,45,149865,13,2,8,8,2,60,1
1101,39,218184,5,2,8,8,2,40,0
1102,41,118619,13,2,8,4,2,50,0
1103,34,196791,12,2,16,8,1,25,1
1104,34,167999,9,4,4,8,1,33,0
1105,31,51259,13,1,1,8,2,47,0
1106,29,131088,9,1,2,8,2,25,0
1107,41,118212,13,2,8,8,2,40,1
1108,41,293791,11,2,8,8,2,55,0
1109,35,289430,14,2,8,8,2,45,1
1110,33,35378,13,2,16,8,1,45,1
1111,37,60227,13,1,1,8,2,38,0
1112,69,168139,9,2,16,8,1,40,0
1113,34,290763,9,4,2,8,1,40,0
1114,60,226355,11,2,8,8,2,70,1
1115,36,51100,10,2,8,8,2,40,0
1116,41,227644,9,2,8,8,2,50,0
1117,58,205267,13,2,16,8,1,40,1
1118,53,288020,13,2,8,2,2,40,0
1119,29,140863,10,2,8,8,2,40,0
1120,45,170915,9,4,1,8,1,40,0
1121,34,50178,10,2,8,8,2,38,0
1122,36,112497,13,2,8,8,2,40,0
1123,48,95244,10,4,4,4,1,35,0
1124,20,117606,11,1,2,8,1,40,0
1125,35,89508,9,2,8,8,2,50,1
1126,63,124244,9,64,1,4,2,40,0
1127,41,154374,10,4,4,8,2,45,0
1128,28,294936,13,2,8,8,2,45,0
1129,30,347132,10,1,1,4,1,40,0
1130,34,181934,9,4,1,8,1,40,0
1131,31,316672,9,1,4,8,1,40,0
1132,37,189382,11,1,2,8,1,38,0
1133,42,184018,10,4,4,8,2,40,0
1134,31,184307,10,2,8,8,2,50,1
1135,46,246212,14,2,8,8,2,45,1
1136,35,250504,9,2,8,4,2,60,1
1137,27,138705,9,2,8,8,2,53,0
1138,41,328447,2,2,8,8,2,35,0
1139,19,194608,10,1,2,8,1,20,0
1140,20,230891,10,1,1,8,2,45,0
1141,59,212448,9,64,4,8,1,40,0
1142,40,214010,13,1,1,8,2,37,0
1143,56,200235,10,2,8,8,2,60,0
1144,33,354573,14,2,8,8,2,44,1
1145,30,205733,10,1,1,8,1,60,0
1146,46,185041,9,2,8,8,2,50,0
1147,61,84409,9,2,8,8,2,35,1
1148,50,293196,9,2,8,8,2,40,1
1149,25,241626,9,1,2,8,2,30,0
1150,40,520586,10,4,4,8,1,39,0
1151,51,302847,9,2,8,8,2,54,0
1152,43,165309,9,2,8,8,2,40,0
1153,34,117529,10,2,8,8,2,54,0
1154,46,106092,9,2,8,8,2,45,1
1155,28,445824,14,2,16,8,1,50,1
1156,26,227332,13,1,4,2,2,40,0
1157,20,275691,9,1,2,8,2,28,0
1158,44,193459,11,2,8,8,2,40,0
1159,51,284329,9,64,4,8,2,40,0
1160,33,114691,13,2,8,8,2,60,1
1161,54,96062,12,2,8,8,2,40,1
1162,50,133963,13,2,16,8,1,40,1
1163,33,178506,9,4,1,4,1,40,0
1164,65,350498,13,2,8,8,2,20,1
1165,22,131573,10,1,2,8,1,8,0
1166,88,206291,15,2,8,8,2,40,0
1167,40,182302,9,4,1,8,2,40,0
1168,51,241346,9,4,1,8,1,43,0
1169,50,157043,7,4,1,4,1,40,0
1170,25,404616,14,2,1,8,2,99,1
1171,20,411862,11,1,1,8,2,30,0
1172,47,183013,9,2,8,8,2,40,0
1173,58,169982,10,2,8,8,2,40,1
1174,22,188544,11,1,2,8,1,30,0
1175,50,356619,9,2,8,8,2,48,1
1176,47,45857,9,1,4,8,1,40,0
1177,24,289886,7,1,1,2,2,45,0
1178,50,146015,9,2,8,8,2,40,1
1179,40,216237,13,4,1,8,1,45,1
1180,36,416745,13,2,8,8,2,40,0
1181,32,202952,9,2,8,8,2,40,0
1182,44,167725,9,2,8,8,2,40,0
1183,51,165637,14,2,8,8,2,40,0
1184,59,43280,10,1,2,4,1,40,0
1185,65,118779,9,2,8,8,2,30,0
1186,24,191269,13,1,1,8,1,65,0
1187,27,247507,13,1,2,8,2,35,0
1188,51,239155,11,4,1,8,2,40,0
1189,48,182862,10,2,8,8,2,40,1
1190,39,33886,9,2,8,8,2,60,0
1191,28,444304,13,2,8,8,2,40,0
1192,19,187161,10,1,2,8,1,25,0
1193,49,116892,13,4,1,4,1,40,0
1194,51,176813,12,2,8,8,2,60,0
1195,59,151616,14,2,8,8,2,55,0
1196,18,240747,9,1,2,8,1,40,0
1197,50,75472,9,2,8,8,2,40,0
1198,45,320818,9,2,8,4,2,80,1
1199,30,235271,13,2,8,8,2,50,1
1200,37,166497,13,4,1,8,2,35,0
1201,44,344060,13,1,1,8,2,40,1
1202,33,221196,10,2,8,4,2,40,0
1203,61,113544,14,2,8,8,2,40,1
1204,61,321117,9,2,8,8,2,40,0
1205,38,79619,13,2,8,8,2,42,1
1206,22,42004,10,1,2,8,2,30,0
1207,36,135289,9,2,8,8,2,45,0
1208,44,320984,10,2,8,8,2,60,1
1209,37,203070,10,32,2,8,2,62,0
1210,31,32406,10,4,4,8,1,20,0
1211,54,99185,16,2,8,8,2,45,1
1212,20,205839,10,1,2,8,2,16,0
1213,63,150389,13,64,1,8,1,40,1
1214,48,243631,10,2,8,1,2,40,1
1215,33,163003,9,4,1,2,1,41,0
1216,31,231263,13,4,1,8,2,45,0
1217,38,200818,15,2,8,8,2,40,1
1218,45,247379,9,2,8,8,2,40,1
1219,48,349151,9,2,8,8,2,40,0
1220,53,22154,10,2,8,8,2,40,0
1221,55,176317,9,64,2,8,1,40,0
1222,38,22245,14,2,8,8,2,72,1
1223,29,236436,9,1,1,8,1,40,0
1224,36,354078,13,2,8,8,2,60,1
1225,42,166813,10,2,8,8,2,60,0
1226,50,358740,9,4,4,8,1,40,0
1227,75,208426,15,2,8,8,2,35,0
1228,46,265266,13,2,8,8,2,40,1
1229,52,31838,9,4,4,8,1,40,0
1230,27,175034,13,1,1,8,1,40,0
1231,43,413297,9,2,8,8,2,45,0
1232,31,106347,7,32,1,4,1,42,0
1233,23,174754,10,1,1,8,1,30,0
1234,34,441454,9,1,1,8,1,24,0
1235,41,209344,9,2,32,8,1,40,0
1236,31,185732,9,1,2,8,1,30,0
1237,42,65372,10,1,2,8,1,40,0
1238,35,33975,14,1,1,8,2,45,1
1239,55,326297,9,32,1,8,1,25,0
1240,36,194630,9,64,1,8,1,40,0
1241,65,167414,9,2,8,8,2,59,1
1242,38,165799,10,1,1,8,2,12,0
1243,62,192866,10,64,1,8,1,20,0
1244,54,166459,15,2,8,8,2,60,1
1245,49,148995,9,4,1,8,2,40,0
1246,34,190040,9,2,16,8,1,40,0
1247,32,209432,9,1,2,8,1,40,0
1248,51,229465,14,2,8,8,2,50,1
1249,48,397466,10,2,8,8,2,60,0
1250,30,283767,9,2,8,8,2,40,0
1251,52,202452,9,4,1,8,1,43,0
1252,28,218555,10,1,1,8,2,40,0
1253,29,128604,9,2,8,2,2,40,0
1254,38,65466,13,1,1,8,1,50,0
1255,57,141326,9,2,8,8,2,50,1
1256,43,369468,13,2,8,8,2,40,1
1257,37,136137,10,32,1,8,2,40,0
1258,30,236770,9,2,8,8,2,40,0
1259,53,89534,9,2,8,8,2,48,1
1260,69,195779,11,64,1,8,1,1,0
1261,73,29778,9,64,1,8,1,37,0
1262,22,153516,10,1,2,8,2,35,0
1263,31,163594,9,1,1,8,1,45,0
1264,38,189623,13,2,8,8,2,40,1
1265,50,343748,10,2,8,8,2,35,0
1266,37,387430,10,2,8,8,2,37,0
1267,44,409505,13,4,1,8,2,40,0
1268,47,200734,13,1,4,4,1,45,0
1269,27,115831,10,2,8,8,2,40,0
1270,28,150296,12,1,1,8,1,80,0
1271,25,323545,9,1,1,4,1,40,0
1272,20,232577,10,1,4,8,1,40,0
1273,51,152754,13,2,8,8,2,40,1
1274,46,129007,13,2,8,8,2,40,1
1275,67,171584,13,2,8,8,2,7,1
1276,47,386136,9,2,8,8,2,35,0
1277,42,342865,9,2,8,8,2,40,0
1278,52,186785,9,1,1,8,2,50,0
1279,42,158926,12,4,4,2,1,40,1
1280,65,36039,9,2,8,8,2,40,1
1281,21,164019,10,1,2,4,2,10,0
1282,50,88926,9,2,16,8,1,40,1
1283,46,188861,10,2,8,8,2,40,0
1284,47,370119,13,2,8,8,2,50,1
1285,57,182062,6,2,8,8,2,40,0
1286,37,37238,13,1,1,8,2,45,0
1287,50,421132,9,2,8,8,2,40,0
1288,58,178660,8,2,8,8,2,40,0
1289,63,795830,2,64,4,8,1,30,0
1290,39,278403,9,2,8,8,2,65,0
1291,46,279661,14,2,8,4,2,35,0
1292,36,113397,9,2,8,8,2,40,0
1293,26,280093,3,2,8,8,2,50,0
1294,21,236696,10,1,1,8,2,57,0
1295,41,265266,12,2,8,8,2,40,0
1296,44,34935,10,1,2,4,2,40,0
1297,22,58222,9,2,8,8,2,40,0
1298,29,301010,10,1,1,4,2,60,0
1299,29,419721,9,1,4,4,1,40,0
1300,58,186791,10,2,16,8,1,40,1
1301,36,180686,15,2,8,8,2,50,0
1302,30,209103,11,2,8,8,2,48,0
1303,37,32668,13,2,8,8,2,43,1
1304,29,256956,11,1,1,8,2,40,0
1305,26,202203,3,1,2,8,1,40,0
1306,43,85995,9,2,8,8,2,45,0
1307,49,125421,9,2,16,8,1,40,1
1308,45,283037,13,2,8,8,2,40,0
1309,28,192932,13,1,1,8,1,40,0
1310,20,244689,10,1,1,8,1,25,0
1311,51,179646,9,4,4,8,1,40,0
1312,32,509350,10,2,8,8,2,50,1
